Target Word,AI Prediction,Rule-Based Prediction,Entropy Prediction,Steps
YAKIM,YAKIM,YAKIN,BAKIM,3
YAKIM,YAKIM,YAKIT,ÇAKIM,4
YAKIM,YAKIM,YAKIM,YAKIM,5
YAKIM,YAKIM,YAKIM,YAKIM,6
KEŞAN,AKRAN,SİLAH,İKMAL,1
KEŞAN,KOLAN,UÇMAK,KIRAN,2
KEŞAN,KEMAN,EKRAN,KOÇAN,3
KEŞAN,KEŞAN,KEŞAN,KEŞAN,4
KEŞAN,KEŞAN,KEŞAN,KEŞAN,5
KEŞAN,KEŞAN,KEŞAN,KEŞAN,6
BAKIR,KANCA,YAVAN,KARIN,1
BAKIR,SAKAK,RAKOR,BAKIR,2
BAKIR,YAKIŞ,ÇAKIR,BAKIR,3
BAKIR,ÇAKIM,BAKIR,BAKIR,4
BAKIR,BAKIR,BAKIR,BAKIR,5
BAKIR,BAKIR,BAKIR,BAKIR,6
ARMUZ,ALMAÇ,CİVAR,MİRAT,1
ARMUZ,ARMUZ,ÜMERA,OMBRA,2
ARMUZ,ARMUZ,ARMUT,ARMUZ,3
ARMUZ,ARMUZ,ARMUZ,ARMUZ,4
ARMUZ,ARMUZ,ARMUZ,ARMUZ,5
ARMUZ,ARMUZ,ARMUZ,ARMUZ,6
SAVLO,LAVTA,HAVİT,TAVUK,1
SAVLO,SAVLO,SAVLA,SAVCA,2
SAVLO,SAVLO,SAVLO,SAVLO,3
SAVLO,SAVLO,SAVLO,SAVLO,4
SAVLO,SAVLO,SAVLO,SAVLO,5
SAVLO,SAVLO,SAVLO,SAVLO,6
OLEİK,LİBOŞ,LENTO,LAKOZ,1
OLEİK,OJELİ,BLOKE,BLOKE,2
OLEİK,OLEİK,OLEİK,OLEİK,3
OLEİK,OLEİK,OLEİK,OLEİK,4
OLEİK,OLEİK,OLEİK,OLEİK,5
OLEİK,OLEİK,OLEİK,OLEİK,6
YAHŞİ,YAŞÇA,FANYA,YARAN,1
YAHŞİ,YARAŞ,YAVAŞ,YATMA,2
YAHŞİ,YAHŞİ,YAHŞİ,YAHEY,3
YAHŞİ,YAHŞİ,YAHŞİ,YAHŞİ,4
YAHŞİ,YAHŞİ,YAHŞİ,YAHŞİ,5
YAHŞİ,YAHŞİ,YAHŞİ,YAHŞİ,6
KANCA,KANKA,PAYDA,KALIT,1
KANCA,KANCA,FAZLA,KAVUN,2
KANCA,KANCA,TAKVA,KANCA,3
KANCA,KANCA,KANCA,KANCA,4
KANCA,KANCA,KANCA,KANCA,5
KANCA,KANCA,KANCA,KANCA,6
KAPAN,KAPAK,TOPUT,KANIT,1
KAPAN,KAPAN,ZIPKA,KABAN,2
KAPAN,KAPAN,YAPAK,KAĞAN,3
KAPAN,KAPAN,KAPAN,KAPAN,4
KAPAN,KAPAN,KAPAN,KAPAN,5
KAPAN,KAPAN,KAPAN,KAPAN,6
ÜZGÜN,RESİF,NESNE,SERİN,1
ÜZGÜN,GÜLÜT,ÖLGÜN,ÖZGÜN,2
ÜZGÜN,ÖZGÜN,ÜZGÜN,ÜZGÜN,3
ÜZGÜN,ÜZGÜN,ÜZGÜN,ÜZGÜN,4
ÜZGÜN,ÜZGÜN,ÜZGÜN,ÜZGÜN,5
ÜZGÜN,ÜZGÜN,ÜZGÜN,ÜZGÜN,6
DÜRÜM,KELEM,CEMSE,KERİM,1
DÜRÜM,BİTÜM,MOTTO,DÜRÜM,2
DÜRÜM,SÜRÜM,GİYİM,DÜRÜM,3
DÜRÜM,DÜRÜM,BÖLÜM,DÜRÜM,4
DÜRÜM,DÜRÜM,DÜĞÜM,DÜRÜM,5
DÜRÜM,DÜRÜM,DÜRÜM,DÜRÜM,6
ŞARAP,ŞARAP,HAZAR,TAHİR,1
ŞARAP,ŞARAP,TARAŞ,BARIŞ,2
ŞARAP,ŞARAP,ŞARAP,ŞARAP,3
ŞARAP,ŞARAP,ŞARAP,ŞARAP,4
ŞARAP,ŞARAP,ŞARAP,ŞARAP,5
ŞARAP,ŞARAP,ŞARAP,ŞARAP,6
LAMEL,DİNEN,YÖNEY,İMREN,1
LAMEL,GAMET,DAVET,MOTEL,2
LAMEL,HAMEL,HABER,HAMEL,3
LAMEL,LAMEL,GAZEL,LAMEL,4
LAMEL,LAMEL,LAMEL,LAMEL,5
LAMEL,LAMEL,LAMEL,LAMEL,6
BÜTÇE,YATÇI,YATÇI,BÜTÇE,1
BÜTÇE,LETÇE,SÜTÇÜ,BÜTÇE,2
BÜTÇE,BÜTÇE,BÜTÇE,BÜTÇE,3
BÜTÇE,BÜTÇE,BÜTÇE,BÜTÇE,4
BÜTÇE,BÜTÇE,BÜTÇE,BÜTÇE,5
BÜTÇE,BÜTÇE,BÜTÇE,BÜTÇE,6
TEPME,TEPKE,TECİL,TERKİ,1
TEPME,TEPME,TEMPO,TEYZE,2
TEPME,TEPME,TEPME,TELVE,3
TEPME,TEPME,TEPME,TEPME,4
TEPME,TEPME,TEPME,TEPME,5
TEPME,TEPME,TEPME,TEPME,6
OMLET,ŞEREF,GURUR,TÜREM,1
OMLET,GULET,SÖVME,MEDET,2
OMLET,OMLET,DÜZEM,OMLET,3
OMLET,OMLET,TEMEL,OMLET,4
OMLET,OMLET,OMLET,OMLET,5
OMLET,OMLET,OMLET,OMLET,6
FESAT,SARAT,İFSAT,TARİK,1
FESAT,İSPAT,FESAT,ATLET,2
FESAT,FESAT,FESAT,FESAT,3
FESAT,FESAT,FESAT,FESAT,4
FESAT,FESAT,FESAT,FESAT,5
FESAT,FESAT,FESAT,FESAT,6
KILLI,MARDA,MUYLU,KAMER,1
KILLI,KELEK,EDALI,KOLSU,2
KILLI,KOLLU,HIZLI,KILIK,3
KILLI,KILLI,KILLI,KILGI,4
KILLI,KILLI,KILLI,KILLI,5
KILLI,KILLI,KILLI,KILLI,6
HALİS,SERİN,CEHİL,TESİR,1
HALİS,HASİS,HALİÇ,SALİP,2
HALİS,HALİS,HALİS,HALİS,3
HALİS,HALİS,HALİS,HALİS,4
HALİS,HALİS,HALİS,HALİS,5
HALİS,HALİS,HALİS,HALİS,6
KALAN,KALAN,KANAT,KAYIN,1
KALAN,KALAN,KAPAN,KABAN,2
KALAN,KALAN,KALAN,KALAN,3
KALAN,KALAN,KALAN,KALAN,4
KALAN,KALAN,KALAN,KALAN,5
KALAN,KALAN,KALAN,KALAN,6
KÜŞNE,KADEH,EFEKT,KAMER,1
KÜŞNE,KÜSME,JOKER,KÜLTE,2
KÜŞNE,KÜKRE,KÜSPE,KÜNDE,3
KÜŞNE,KÜŞNE,KÜNDE,KÜŞNE,4
KÜŞNE,KÜŞNE,KÜŞNE,KÜŞNE,5
KÜŞNE,KÜŞNE,KÜŞNE,KÜŞNE,6
FAZIL,ZAYIF,YAZMA,NAZLI,1
FAZIL,FAZIL,HAZAN,FAZIL,2
FAZIL,FAZIL,LAZER,FAZIL,3
FAZIL,FAZIL,CAZLI,FAZIL,4
FAZIL,FAZIL,FAZIL,FAZIL,5
FAZIL,FAZIL,FAZIL,FAZIL,6
CELSE,SALAH,SAKLI,SALTO,1
CELSE,KOLSU,PULSU,CÜLUS,2
CELSE,CELSE,CELSE,CELSE,3
CELSE,CELSE,CELSE,CELSE,4
CELSE,CELSE,CELSE,CELSE,5
CELSE,CELSE,CELSE,CELSE,6
ZARCI,KAPAK,BAVCI,KENAR,1
ZARCI,SAYHA,CAZCI,SAYRI,2
ZARCI,BATIN,ZARCI,BARCI,3
ZARCI,CAZCI,ZARCI,ZARCI,4
ZARCI,ZARCI,ZARCI,ZARCI,5
ZARCI,ZARCI,ZARCI,ZARCI,6
MAVİŞ,HERİK,LEZİZ,KERİM,1
MAVİŞ,TALİM,TAVİK,HAMİŞ,2
MAVİŞ,MANİA,MAVİŞ,MAFİŞ,3
MAVİŞ,MAFİŞ,MAVİŞ,MAVİŞ,4
MAVİŞ,MAVİŞ,MAVİŞ,MAVİŞ,5
MAVİŞ,MAVİŞ,MAVİŞ,MAVİŞ,6
BAĞIN,ŞAŞAA,SAYHA,SATIR,1
BAĞIN,NASIR,NAÇAR,YAZIN,2
BAĞIN,TANIM,CANIM,BAĞIN,3
BAĞIN,YAYIN,BATIN,BAĞIN,4
BAĞIN,BAĞIN,BAĞIN,BAĞIN,5
BAĞIN,BAĞIN,BAĞIN,BAĞIN,6
CEVAP,AYRAÇ,HİCAZ,MERAK,1
CEVAP,HELAK,CEMAL,ZEVAL,2
CEVAP,MEZAT,CEVAP,CEVAP,3
CEVAP,CEVAP,CEVAP,CEVAP,4
CEVAP,CEVAP,CEVAP,CEVAP,5
CEVAP,CEVAP,CEVAP,CEVAP,6
NAFTA,TAVAN,TAPAN,TİRAN,1
NAFTA,NATUK,NATUK,NAFTA,2
NAFTA,NAFTA,NAFTA,NAFTA,3
NAFTA,NAFTA,NAFTA,NAFTA,4
NAFTA,NAFTA,NAFTA,NAFTA,5
NAFTA,NAFTA,NAFTA,NAFTA,6
YOKUŞ,KELEK,ÇEKÜL,KELİK,1
YOKUŞ,UKNUM,MUKİM,SÜKUT,2
YOKUŞ,SOKUŞ,FOKUS,YOKUŞ,3
YOKUŞ,YOKUŞ,DOKUZ,YOKUŞ,4
YOKUŞ,YOKUŞ,YOKUŞ,YOKUŞ,5
YOKUŞ,YOKUŞ,YOKUŞ,YOKUŞ,6
TONİK,KESİF,ÖNDER,SERİK,1
TONİK,MİNİK,KUPON,TONİK,2
TONİK,TONİK,SONKİ,TONİK,3
TONİK,TONİK,TONİK,TONİK,4
TONİK,TONİK,TONİK,TONİK,5
TONİK,TONİK,TONİK,TONİK,6
KALIP,KALIÇ,YAFTA,KALIT,1
KALIP,KALIK,SAHİH,KALIÇ,2
KALIP,KALIP,ÇAPUL,KALIK,3
KALIP,KALIP,GALOP,KALIN,4
KALIP,KALIP,KALIP,KALIP,5
KALIP,KALIP,KALIP,KALIP,6
BİKİR,SERİK,GEÇİM,KERİM,1
BİKİR,FİKİR,KİNİN,BİKİR,2
BİKİR,BİKİR,ŞİŞİK,BİKİR,3
BİKİR,BİKİR,BİKİR,BİKİR,4
BİKİR,BİKİR,BİKİR,BİKİR,5
BİKİR,BİKİR,BİKİR,BİKİR,6
GAYUR,KAYAK,KARYE,KAYIR,1
GAYUR,HAYIF,GAYRİ,GAYUR,2
GAYUR,GAYET,GAYUR,GAYUR,3
GAYUR,GAYRİ,GAYUR,GAYUR,4
GAYUR,GAYUR,GAYUR,GAYUR,5
GAYUR,GAYUR,GAYUR,GAYUR,6
CEHRE,MERET,KEBİR,KERİM,1
CEHRE,GELİR,CEDRE,BEHER,2
CEHRE,CEDRE,CEHRE,CEHRE,3
CEHRE,CEHRE,CEHRE,CEHRE,4
CEHRE,CEHRE,CEHRE,CEHRE,5
CEHRE,CEHRE,CEHRE,CEHRE,6
DİNİŞ,SİNİK,NİSAN,SİNİK,1
DİNİŞ,DİNİŞ,KİNCİ,BİNİŞ,2
DİNİŞ,DİNİŞ,BİNİŞ,DİNİŞ,3
DİNİŞ,DİNİŞ,DİNİŞ,DİNİŞ,4
DİNİŞ,DİNİŞ,DİNİŞ,DİNİŞ,5
DİNİŞ,DİNİŞ,DİNİŞ,DİNİŞ,6
ORAYA,KANCA,AHRAZ,KARIN,1
ORAYA,SORMA,SAYRI,DOBRA,2
ORAYA,PROVA,ORAYA,AROMA,3
ORAYA,ORADA,ORAYA,ORAYA,4
ORAYA,ORAYA,ORAYA,ORAYA,5
ORAYA,ORAYA,ORAYA,ORAYA,6
MEDET,MARDA,MATUH,TARİK,1
MEDET,MEDET,MORTO,MESUT,2
MEDET,MEDET,MEDET,MEDET,3
MEDET,MEDET,MEDET,MEDET,4
MEDET,MEDET,MEDET,MEDET,5
MEDET,MEDET,MEDET,MEDET,6
FİSKE,KESİK,KESİR,KESİN,1
FİSKE,FİSKE,FİSKE,FİSKE,2
FİSKE,FİSKE,FİSKE,FİSKE,3
FİSKE,FİSKE,FİSKE,FİSKE,4
FİSKE,FİSKE,FİSKE,FİSKE,5
FİSKE,FİSKE,FİSKE,FİSKE,6
ESPRİ,ŞERİF,ÇECİK,KERİM,1
ESPRİ,İRİTE,YİTME,FİTRE,2
ESPRİ,ESPRİ,ÜZERİ,İÇERİ,3
ESPRİ,ESPRİ,ESPRİ,ESPRİ,4
ESPRİ,ESPRİ,ESPRİ,ESPRİ,5
ESPRİ,ESPRİ,ESPRİ,ESPRİ,6
YAYIM,SALAK,İSMEN,MALİK,1
YAYIM,MANİA,MAKTA,SATIM,2
YAYIM,GAMET,YAYIM,HANIM,3
YAYIM,HADIM,YAYIM,YAYIM,4
YAYIM,YAYIM,YAYIM,YAYIM,5
YAYIM,YAYIM,YAYIM,YAYIM,6
ÇERGE,KEKEÇ,KARYE,KELER,1
ÇERGE,ÇERGE,FORSE,FERAH,2
ÇERGE,ÇERGE,HÜRLE,ÇERGE,3
ÇERGE,ÇERGE,ÇERGE,ÇERGE,4
ÇERGE,ÇERGE,ÇERGE,ÇERGE,5
ÇERGE,ÇERGE,ÇERGE,ÇERGE,6
ALBÜM,GÖBÜT,GÖBÜT,ALBÜM,1
ALBÜM,ALBÜM,ALBÜM,ALBÜM,2
ALBÜM,ALBÜM,ALBÜM,ALBÜM,3
ALBÜM,ALBÜM,ALBÜM,ALBÜM,4
ALBÜM,ALBÜM,ALBÜM,ALBÜM,5
ALBÜM,ALBÜM,ALBÜM,ALBÜM,6
ÜNİTE,KELEK,PİYES,MELİK,1
ÜNİTE,DİNME,TEMİN,NİYET,2
ÜNİTE,ÜNİTE,ÜNİTE,ÜNİTE,3
ÜNİTE,ÜNİTE,ÜNİTE,ÜNİTE,4
ÜNİTE,ÜNİTE,ÜNİTE,ÜNİTE,5
ÜNİTE,ÜNİTE,ÜNİTE,ÜNİTE,6
ZİFAF,KAPAK,TEVSİ,TARİK,1
ZİFAF,HİSAR,FİRMA,İHMAL,2
ZİFAF,MİLAT,HİLAF,CEZAİ,3
ZİFAF,ZİFAF,KİFAF,ZİFAF,4
ZİFAF,ZİFAF,ZİFAF,ZİFAF,5
ZİFAF,ZİFAF,ZİFAF,ZİFAF,6
DİNLİ,PIRTI,BİLGİ,SORİT,1
DİNLİ,DOLUŞ,DİŞLİ,DİLCİ,2
DİNLİ,DİNLİ,DİPLİ,DİNLİ,3
DİNLİ,DİNLİ,DİNLİ,DİNLİ,4
DİNLİ,DİNLİ,DİNLİ,DİNLİ,5
DİNLİ,DİNLİ,DİNLİ,DİNLİ,6
HERİK,CEPHE,NEDİM,KERİM,1
HERİK,FEHİM,ZEHİR,DERİK,2
HERİK,HERİK,FERİH,FERİK,3
HERİK,HERİK,HERİK,HERİK,4
HERİK,HERİK,HERİK,HERİK,5
HERİK,HERİK,HERİK,HERİK,6
ÇEDİK,TELLİ,DEŞİK,TEKİR,1
ÇEDİK,KEPİR,GEDİK,DEŞİK,2
ÇEDİK,ÇEKİK,HEDİK,BEDİK,3
ÇEDİK,ÇEVİK,ÇEDİK,ÇEDİK,4
ÇEDİK,ÇECİK,ÇEDİK,ÇEDİK,5
ÇEDİK,ÇEDİK,ÇEDİK,ÇEDİK,6
YAĞSI,MASAJ,SABAH,KALIT,1
YAĞSI,SALGI,KASEM,SAYRI,2
YAĞSI,ZARSI,LAGOS,YAĞSI,3
YAĞSI,YANSI,YAVSI,YAĞSI,4
YAĞSI,YAĞSI,YAĞSI,YAĞSI,5
YAĞSI,YAĞSI,YAĞSI,YAĞSI,6
KAPLI,ABALI,İMALE,SANLI,1
KAPLI,KANLI,BALLI,ÇAYLI,2
KAPLI,KAÇLI,YAYLI,KAŞLI,3
KAPLI,KASLI,ŞANLI,KAPLI,4
KAPLI,KAPLI,TAÇLI,KAPLI,5
KAPLI,KAPLI,KASLI,KAPLI,6
BOMBA,BORDA,TUGAY,MERAK,1
BOMBA,BOĞMA,SOKMA,YUTMA,2
BOMBA,BOMBA,BOMBA,BOMBA,3
BOMBA,BOMBA,BOMBA,BOMBA,4
BOMBA,BOMBA,BOMBA,BOMBA,5
BOMBA,BOMBA,BOMBA,BOMBA,6
KAPLI,KALMA,LADİK,SALİK,1
KAPLI,KANLI,KALIŞ,KAÇLI,2
KAPLI,KAÇLI,KAÇLI,KANLI,3
KAPLI,KASLI,KATLI,KAPLI,4
KAPLI,KARLI,KAPLI,KAPLI,5
KAPLI,KATLI,KAPLI,KAPLI,6
MAYNA,FARBA,NANAY,TAMİR,1
MAYNA,SANMA,YAREN,SANMA,2
MAYNA,MAVNA,MAYNA,MAVNA,3
MAYNA,MAYNA,MAYNA,MAYNA,4
MAYNA,MAYNA,MAYNA,MAYNA,5
MAYNA,MAYNA,MAYNA,MAYNA,6
FEMUR,ŞAŞAA,ZARAR,SERİN,1
FEMUR,RESİF,BEHER,MEDAR,2
FEMUR,FENER,DEVİR,FEMUR,3
FEMUR,FEMUR,FEMUR,FEMUR,4
FEMUR,FEMUR,FEMUR,FEMUR,5
FEMUR,FEMUR,FEMUR,FEMUR,6
TÖRPÜ,PATAL,POLAT,POLAT,1
TÖRPÜ,TEMPO,STEPS,STEPS,2
TÖRPÜ,TÖRPÜ,TÖRPÜ,TÖRPÜ,3
TÖRPÜ,TÖRPÜ,TÖRPÜ,TÖRPÜ,4
TÖRPÜ,TÖRPÜ,TÖRPÜ,TÖRPÜ,5
TÖRPÜ,TÖRPÜ,TÖRPÜ,TÖRPÜ,6
VİZON,VİZON,VİZON,VİZON,1
VİZON,VİZON,VİZON,VİZON,2
VİZON,VİZON,VİZON,VİZON,3
VİZON,VİZON,VİZON,VİZON,4
VİZON,VİZON,VİZON,VİZON,5
VİZON,VİZON,VİZON,VİZON,6
ÖZNEL,EBLEH,MASKE,KALEM,1
ÖZNEL,PANEL,EBLEH,TÜNEL,2
ÖZNEL,TÜNEL,DÖNEL,DÖNEL,3
ÖZNEL,DÖNEL,ÖZNEL,ÖZNEL,4
ÖZNEL,ÖZNEL,ÖZNEL,ÖZNEL,5
ÖZNEL,ÖZNEL,ÖZNEL,ÖZNEL,6
YEREY,SELEF,FETHA,TERAS,1
YEREY,CEREN,GERZE,PEREN,2
YEREY,VEREV,SEREN,YEREL,3
YEREY,YEREY,VEREV,YEREY,4
YEREY,YEREY,YEREY,YEREY,5
YEREY,YEREY,YEREY,YEREY,6
MESUL,MEHLE,KEPME,MELAS,1
MESUL,MELAL,MELAL,MESEL,2
MESUL,MESEL,MESEL,MESUL,3
MESUL,MESUL,MESUL,MESUL,4
MESUL,MESUL,MESUL,MESUL,5
MESUL,MESUL,MESUL,MESUL,6
HUYLU,KELİK,İSTİF,SERİK,1
HUYLU,TOPLU,GÜÇLÜ,TOPLU,2
HUYLU,RUJLU,KEHLE,DUŞLU,3
HUYLU,DUŞLU,HUYLU,HUYLU,4
HUYLU,HUYLU,HUYLU,HUYLU,5
HUYLU,HUYLU,HUYLU,HUYLU,6
KAPMA,SARMA,SANMA,KARMA,1
KAPMA,KANMA,YAYMA,KAKMA,2
KAPMA,KATMA,BAKMA,KANMA,3
KAPMA,KAPMA,KARMA,KAPMA,4
KAPMA,KAPMA,KAZMA,KAPMA,5
KAPMA,KAPMA,KAPMA,KAPMA,6
GEÇİŞ,MEHLE,DEMİN,METİL,1
GEÇİŞ,YENGİ,BEZİŞ,DENİZ,2
GEÇİŞ,GEVİŞ,TEPİŞ,GEÇİŞ,3
GEÇİŞ,GEÇİŞ,GEVİŞ,GEÇİŞ,4
GEÇİŞ,GEÇİŞ,GEÇİŞ,GEÇİŞ,5
GEÇİŞ,GEÇİŞ,GEÇİŞ,GEÇİŞ,6
GİDİM,ŞERİF,TROMP,SERİN,1
GİDİM,PİSİN,ÇEMİŞ,YİTİŞ,2
GİDİM,BİTİM,MUNİS,DİZİM,3
GİDİM,DİZİM,GİYİM,GİDİM,4
GİDİM,GİDİM,GİDİM,GİDİM,5
GİDİM,GİDİM,GİDİM,GİDİM,6
LÜFER,LEĞEN,SÖKEL,LİNET,1
LÜFER,LİGER,LİDER,LÜFER,2
LÜFER,LÜFER,LÜVER,LÜFER,3
LÜFER,LÜFER,LÜFER,LÜFER,4
LÜFER,LÜFER,LÜFER,LÜFER,5
LÜFER,LÜFER,LÜFER,LÜFER,6
PİŞTİ,PAPAK,PALAS,PALET,1
PİŞTİ,PEMBE,PİPET,PIHTI,2
PİŞTİ,PİLLİ,PİŞTİ,PİŞTİ,3
PİŞTİ,PİŞTİ,PİŞTİ,PİŞTİ,4
PİŞTİ,PİŞTİ,PİŞTİ,PİŞTİ,5
PİŞTİ,PİŞTİ,PİŞTİ,PİŞTİ,6
ILICA,KARMA,VALLA,KARMA,1
ILICA,CÜNHA,ALACA,HELVA,2
ILICA,ACICA,ILICA,ALACA,3
ILICA,ILICA,ILICA,ILICA,4
ILICA,ILICA,ILICA,ILICA,5
ILICA,ILICA,ILICA,ILICA,6
ÇAŞIT,BAÇLI,BAÇLI,ÇALIK,1
ÇAŞIT,ÇAKIM,ÇAŞIT,ÇAŞIT,2
ÇAŞIT,ÇATIŞ,ÇAŞIT,ÇAŞIT,3
ÇAŞIT,ÇAŞIT,ÇAŞIT,ÇAŞIT,4
ÇAŞIT,ÇAŞIT,ÇAŞIT,ÇAŞIT,5
ÇAŞIT,ÇAŞIT,ÇAŞIT,ÇAŞIT,6
SAYIM,SARIM,BAĞIN,YARIN,1
SAYIM,SAĞIM,YAPIŞ,SAYIŞ,2
SAYIM,SAYIM,HAYIF,SAYIM,3
SAYIM,SAYIM,SAYIM,SAYIM,4
SAYIM,SAYIM,SAYIM,SAYIM,5
SAYIM,SAYIM,SAYIM,SAYIM,6
KİREÇ,BİLME,ZİFİN,LİRET,1
KİREÇ,DİREK,BİLET,KİREN,2
KİREÇ,KİREN,DİREK,KİREÇ,3
KİREÇ,KİREÇ,KİREÇ,KİREÇ,4
KİREÇ,KİREÇ,KİREÇ,KİREÇ,5
KİREÇ,KİREÇ,KİREÇ,KİREÇ,6
SİMYA,KİMSE,HİMEN,İLMEK,1
SİMYA,SİMAV,ZİMMİ,DİMAĞ,2
SİMYA,SİMYA,LİMBO,SİMYA,3
SİMYA,SİMYA,KİMYA,SİMYA,4
SİMYA,SİMYA,SİMYA,SİMYA,5
SİMYA,SİMYA,SİMYA,SİMYA,6
GÜNEÇ,SÜRFE,DÜYUN,SÜTRE,1
GÜNEÇ,GÜNEŞ,HÜNER,GÜNEŞ,2
GÜNEÇ,GÜNEÇ,TÜNEL,GÜNEÇ,3
GÜNEÇ,GÜNEÇ,GÜNEŞ,GÜNEÇ,4
GÜNEÇ,GÜNEÇ,GÜNEÇ,GÜNEÇ,5
GÜNEÇ,GÜNEÇ,GÜNEÇ,GÜNEÇ,6
SOKAK,KALAK,KAZAZ,KALIN,1
SOKAK,AKSAK,DUVAK,YUTAK,2
SOKAK,SOKAK,ÇITAK,AKSAK,3
SOKAK,SOKAK,AHLAK,SOKAK,4
SOKAK,SOKAK,SOKAK,SOKAK,5
SOKAK,SOKAK,SOKAK,SOKAK,6
DİNEN,DİLEK,TÖZEL,KİLER,1
DİNEN,DİREY,PİNES,DİYET,2
DİNEN,DİNEN,DİNEN,DİNEN,3
DİNEN,DİNEN,DİNEN,DİNEN,4
DİNEN,DİNEN,DİNEN,DİNEN,5
DİNEN,DİNEN,DİNEN,DİNEN,6
BOYLU,DOYUŞ,ZÜYUF,SOYUT,1
BOYLU,BOYLU,BOYLU,BOYLU,2
BOYLU,BOYLU,BOYLU,BOYLU,3
BOYLU,BOYLU,BOYLU,BOYLU,4
BOYLU,BOYLU,BOYLU,BOYLU,5
BOYLU,BOYLU,BOYLU,BOYLU,6
ADSAL,PASLI,ASKLI,YASLI,1
ADSAL,ALSAT,ALSAT,ADSAL,2
ADSAL,ADSAL,ADSAL,ADSAL,3
ADSAL,ADSAL,ADSAL,ADSAL,4
ADSAL,ADSAL,ADSAL,ADSAL,5
ADSAL,ADSAL,ADSAL,ADSAL,6
SARPA,SAMBA,KÜRSÜ,SAKLI,1
SARPA,SALTA,SURUÇ,SARMA,2
SARPA,SAYHA,SARIZ,SARPA,3
SARPA,SARPA,SARAT,SARPA,4
SARPA,SARPA,SARPA,SARPA,5
SARPA,SARPA,SARPA,SARPA,6
TUĞCU,KALAK,CİCİK,MALİK,1
TUĞCU,DEŞME,TUZCU,DÜZCE,2
TUĞCU,ÇİVİT,TUĞCU,TOYCU,3
TUĞCU,TOPUZ,TUĞCU,TUĞCU,4
TUĞCU,TUĞCU,TUĞCU,TUĞCU,5
TUĞCU,TUĞCU,TUĞCU,TUĞCU,6
HULUL,KESİK,TESİR,KERİM,1
HULUL,DÜRTÜ,GÜĞÜM,SUTLU,2
HULUL,OZMOZ,DOKUZ,BULUŞ,3
HULUL,FUHUŞ,FUHUŞ,HULUL,4
HULUL,HULUL,HULUL,HULUL,5
HULUL,HULUL,HULUL,HULUL,6
HİCİV,HARAÇ,HAPŞU,HARİM,1
HİCİV,HISIM,HİÇÇİ,HİCİV,2
HİCİV,HİPPİ,HİTİT,HİCİV,3
HİCİV,HİTİT,HİDİV,HİCİV,4
HİCİV,HİCİV,HİCİV,HİCİV,5
HİCİV,HİCİV,HİCİV,HİCİV,6
ÇAPUT,ÇAMAT,ÇANTA,ÇAMAT,1
ÇAPUT,ÇAPUT,ÇAMAT,ÇAPUT,2
ÇAPUT,ÇAPUT,ÇAPUT,ÇAPUT,3
ÇAPUT,ÇAPUT,ÇAPUT,ÇAPUT,4
ÇAPUT,ÇAPUT,ÇAPUT,ÇAPUT,5
ÇAPUT,ÇAPUT,ÇAPUT,ÇAPUT,6
ŞUNCA,BALCI,KOVCU,BALCI,1
ŞUNCA,GONCA,BUNCA,YONCA,2
ŞUNCA,ŞUNCA,ŞUNCA,ŞUNCA,3
ŞUNCA,ŞUNCA,ŞUNCA,ŞUNCA,4
ŞUNCA,ŞUNCA,ŞUNCA,ŞUNCA,5
ŞUNCA,ŞUNCA,ŞUNCA,ŞUNCA,6
MAKUS,LAMBA,BOĞMA,KAMİL,1
MAKUS,MASAJ,MAMUL,MAKAT,2
MAKUS,MAKUS,MAZUR,MAKRO,3
MAKUS,MAKUS,MAŞUK,MAKUS,4
MAKUS,MAKUS,MAKUS,MAKUS,5
MAKUS,MAKUS,MAKUS,MAKUS,6
SAVAN,NALAN,NADAS,SAMAN,1
SAVAN,SAMAN,SAZAN,SABAN,2
SAVAN,SAVAN,SAMAN,SAHAN,3
SAVAN,SAVAN,SAVAN,SAVAN,4
SAVAN,SAVAN,SAVAN,SAVAN,5
SAVAN,SAVAN,SAVAN,SAVAN,6
İLHAN,İLHAK,ELHAK,İLHAM,1
İLHAN,İLHAM,İLHAN,İLHAK,2
İLHAN,İLHAN,İLHAN,İLHAN,3
İLHAN,İLHAN,İLHAN,İLHAN,4
İLHAN,İLHAN,İLHAN,İLHAN,5
İLHAN,İLHAN,İLHAN,İLHAN,6
ÖNCÜL,KALAK,KESEL,KELAM,1
ÖNCÜL,REÇEL,BATIL,GUSÜL,2
ÖNCÜL,OTSUL,GÜMÜL,NODÜL,3
ÖNCÜL,GÜDÜL,NODÜL,ÖNCÜL,4
ÖNCÜL,ÖNCÜL,ÖNCÜL,ÖNCÜL,5
ÖNCÜL,ÖNCÜL,ÖNCÜL,ÖNCÜL,6
BURAK,HARAM,MARAZ,TARAK,1
BURAK,FİRAK,KURAK,BURAK,2
BURAK,ŞIRAK,DURAK,BURAK,3
BURAK,KURAK,BURAK,BURAK,4
BURAK,DURAK,BURAK,BURAK,5
BURAK,BURAK,BURAK,BURAK,6
DOLAM,MARDA,ÇAKAR,KARIN,1
DOLAM,DUMAN,DÜGAH,SOLMA,2
DOLAM,DOLAM,DUMAN,DOLAM,3
DOLAM,DOLAM,DOLAM,DOLAM,4
DOLAM,DOLAM,DOLAM,DOLAM,5
