Target Word,AI Prediction,Rule-Based Prediction,Entropy Prediction,Steps
NAGOR,NAGOR,PATEN,NAGOR,4
NAGOR,NAGOR,NAGOR,NAGOR,5
NAGOR,NAGOR,NAGOR,NAGOR,6
PORAE,TARAS,NOMAS,TERAS,1
PORAE,CORAM,TOWAI,PARAE,2
PORAE,KORAN,BORAX,PORAE,3
PORAE,FORAY,PORAE,PORAE,4
PORAE,PORAE,PORAE,PORAE,5
PORAE,PORAE,PORAE,PORAE,6
ABATE,BAAED,FACEY,LANDE,1
ABATE,ABATE,APPLE,COATE,2
ABATE,ABATE,AGONE,ABATE,3
ABATE,ABATE,AMIDE,ABATE,4
ABATE,ABATE,ABATE,ABATE,5
ABATE,ABATE,ABATE,ABATE,6
VINOS,PORES,WYLES,LORES,1
VINOS,MINOS,POONS,MINOS,2
VINOS,VINOS,KINOS,KINOS,3
VINOS,VINOS,VINOS,VINOS,4
VINOS,VINOS,VINOS,VINOS,5
VINOS,VINOS,VINOS,VINOS,6
TAUPE,SERES,SKIER,TARES,1
TAUPE,DAMME,ETUDE,TATIE,2
TAUPE,NANTE,VAUTE,TAUPE,3
TAUPE,TAUPE,TAUBE,TAUPE,4
TAUPE,TAUPE,TAUPE,TAUPE,5
TAUPE,TAUPE,TAUPE,TAUPE,6
YONIC,SOCAS,SALVO,TAILS,1
YONIC,COOTY,ONTIC,MONIC,2
YONIC,YONIC,MONIC,YONIC,3
YONIC,YONIC,CONIC,YONIC,4
YONIC,YONIC,YONIC,YONIC,5
YONIC,YONIC,YONIC,YONIC,6
BRUCK,COURE,BLUNK,COURE,1
BRUCK,BRUCK,BRUCK,BRUCK,2
BRUCK,BRUCK,BRUCK,BRUCK,3
BRUCK,BRUCK,BRUCK,BRUCK,4
BRUCK,BRUCK,BRUCK,BRUCK,5
BRUCK,BRUCK,BRUCK,BRUCK,6
WHYDA,RAADS,TOKED,SARED,1
WHYDA,APODE,HADAL,TODAY,2
WHYDA,WHYDA,SHADY,WHYDA,3
WHYDA,WHYDA,WHYDA,WHYDA,4
WHYDA,WHYDA,WHYDA,WHYDA,5
WHYDA,WHYDA,WHYDA,WHYDA,6
FLING,TRINS,SMILY,TRINS,1
FLING,OPING,GLIFF,HOING,2
FLING,CHING,FLING,CLING,3
FLING,FLING,FLING,FLING,4
FLING,FLING,FLING,FLING,5
FLING,FLING,FLING,FLING,6
FUGGY,SONES,SHONE,TOLES,1
FUGGY,PULPY,PYUFF,NUDGY,2
FUGGY,CUTTY,FUZZY,PUGGY,3
FUGGY,FUGGY,FUGGY,VUGGY,4
FUGGY,FUGGY,FUGGY,FUGGY,5
FUGGY,FUGGY,FUGGY,FUGGY,6
RENDU,TENDU,ENNUI,VENUS,1
RENDU,RENDU,TENDU,TENDU,2
RENDU,RENDU,RENDU,RENDU,3
RENDU,RENDU,RENDU,RENDU,4
RENDU,RENDU,RENDU,RENDU,5
RENDU,RENDU,RENDU,RENDU,6
TEEND,RONTE,TELEX,TRINE,1
TEEND,PEENT,TEPOY,TEENY,2
TEEND,TEENY,TERNE,TEEND,3
TEEND,TEEND,TEIND,TEEND,4
TEEND,TEEND,TEEND,TEEND,5
TEEND,TEEND,TEEND,TEEND,6
BOBAC,SAMAS,PYGAL,LANTS,1
BOBAC,ANNAL,VACAS,COBIA,2
BOBAC,TOPAZ,COWAN,BOBAC,3
BOBAC,HOWAY,BOBAC,BOBAC,4
BOBAC,BOOAI,BOBAC,BOBAC,5
BOBAC,BOBAC,BOBAC,BOBAC,6
LANDE,LANDE,DENAY,DANSE,1
LANDE,LANDE,LANDE,LANDE,2
LANDE,LANDE,LANDE,LANDE,3
LANDE,LANDE,LANDE,LANDE,4
LANDE,LANDE,LANDE,LANDE,5
LANDE,LANDE,LANDE,LANDE,6
DEINK,TEINS,PEINS,TEINS,1
DEINK,REINK,REINK,REINK,2
DEINK,DEINK,DEINK,DEINK,3
DEINK,DEINK,DEINK,DEINK,4
DEINK,DEINK,DEINK,DEINK,5
DEINK,DEINK,DEINK,DEINK,6
ALOOS,SABES,MAYOS,RALES,1
ALOOS,ALFAS,APSOS,GLAMS,2
ALOOS,ALOOS,ALOOS,ALOOS,3
ALOOS,ALOOS,ALOOS,ALOOS,4
ALOOS,ALOOS,ALOOS,ALOOS,5
ALOOS,ALOOS,ALOOS,ALOOS,6
KURUS,SOBAS,TRYMA,TORAS,1
KURUS,CURRS,FORGO,BURLS,2
KURUS,FURLS,BURRS,PURRS,3
KURUS,GURKS,KURUS,GURKS,4
KURUS,KURUS,KURUS,KURUS,5
KURUS,KURUS,KURUS,KURUS,6
ALEFT,RACHE,MBRET,ROATE,1
ALEFT,AMEBA,EJECT,PLEAT,2
ALEFT,ALEFT,KNELT,ALEFT,3
ALEFT,ALEFT,PLEAT,ALEFT,4
ALEFT,ALEFT,ALEFT,ALEFT,5
ALEFT,ALEFT,ALEFT,ALEFT,6
UBITY,TAITS,CUTIN,RAITS,1
UBITY,URITE,UTERI,WHITE,2
UBITY,UNITY,UBITY,UNITY,3
UBITY,UBITY,UBITY,UBITY,4
UBITY,UBITY,UBITY,UBITY,5
UBITY,UBITY,UBITY,UBITY,6
FUNDO,SONES,JUNCO,SONDE,1
FUNDO,PUNGO,HUNDO,HUNDO,2
FUNDO,JUNCO,FUNDO,FUNDO,3
FUNDO,HUNDO,FUNDO,FUNDO,4
FUNDO,FUNDO,FUNDO,FUNDO,5
FUNDO,FUNDO,FUNDO,FUNDO,6
SPAWL,SABES,SLOTH,TALES,1
SPAWL,STAFF,SALIC,SHALL,2
SPAWL,SPANK,SMALL,SPAWL,3
SPAWL,SPALL,SPAWL,SPAWL,4
SPAWL,SPAWL,SPAWL,SPAWL,5
SPAWL,SPAWL,SPAWL,SPAWL,6
PICEY,SPODS,MERLS,ROLES,1
PICEY,PEGGY,CHOKE,BIKED,2
PICEY,PICEY,VICED,JIVEY,3
PICEY,PICEY,PICEY,WIFEY,4
PICEY,PICEY,PICEY,PICEY,5
PICEY,PICEY,PICEY,PICEY,6
VEALS,SABES,HELLA,TARES,1
VEALS,DEADS,SEALS,DEALS,2
VEALS,REARS,FEALS,ZEALS,3
VEALS,FEALS,REALS,HEALS,4
VEALS,GEALS,BEALS,BEALS,5
VEALS,TEALS,TEALS,SEALS,6
BUNKS,SCABS,GAMBS,RAILS,1
BUNKS,BURLS,BILLS,DUNKS,2
BUNKS,BUNKS,BUSKS,FUNKS,3
BUNKS,BUNKS,BURKS,JUNKS,4
BUNKS,BUNKS,BUNKS,SUNKS,5
BUNKS,BUNKS,BUNKS,GUNKS,6
MESAS,SAFES,ECLAT,TERAS,1
MESAS,PEBAS,SENAS,NEMAS,2
MESAS,REJAS,PEBAS,MELAS,3
MESAS,NEMAS,REJAS,MESAS,4
MESAS,MELAS,MESAS,MESAS,5
MESAS,METAS,MESAS,MESAS,6
ROTIS,BOOTS,WOODS,RIOTS,1
ROTIS,TOUNS,GOBIS,ROTIS,2
ROTIS,ROTOS,LOUIS,ROTIS,3
ROTIS,ROTIS,KORIS,ROTIS,4
ROTIS,ROTIS,ROTIS,ROTIS,5
ROTIS,ROTIS,ROTIS,ROTIS,6
TOCOS,SABES,CADES,TARES,1
TOCOS,COOTS,LOCHS,TINTS,2
TOCOS,TORCS,BOCKS,TOCOS,3
TOCOS,TOCOS,JOCOS,TOCOS,4
TOCOS,TOCOS,TOCOS,TOCOS,5
TOCOS,TOCOS,TOCOS,TOCOS,6
PAOLO,PALLA,POLKA,PALLY,1
PAOLO,PARLY,PAOLI,PAOLI,2
PAOLO,PAOLI,PAOLO,PAOLO,3
PAOLO,PAOLO,PAOLO,PAOLO,4
PAOLO,PAOLO,PAOLO,PAOLO,5
PAOLO,PAOLO,PAOLO,PAOLO,6
BESEE,POSSE,MESSY,TOISE,1
BESEE,MESNE,RESOW,MUSEE,2
BESEE,RESUE,NESKI,BESEE,3
BESEE,GESTE,BESEE,BESEE,4
BESEE,BESEE,BESEE,BESEE,5
BESEE,BESEE,BESEE,BESEE,6
SERIA,SERAC,FARLE,SCRAE,1
SERIA,SERRA,VERRA,SERRA,2
SERIA,SERIA,DERMA,SERIA,3
SERIA,SERIA,NERKA,SERIA,4
SERIA,SERIA,YERBA,SERIA,5
SERIA,SERIA,CERIA,SERIA,6
TAXON,SAROS,AFION,TAROS,1
TAXON,WAHOO,BASON,TAUON,2
TAXON,TAUON,TAUON,TAXON,3
TAXON,TAXON,TAXON,TAXON,4
TAXON,TAXON,TAXON,TAXON,5
TAXON,TAXON,TAXON,TAXON,6
PLIED,CATER,RONEO,LADER,1
PLIED,POLED,PLEEP,OILED,2
PLIED,PLIED,PLIED,FLIED,3
PLIED,PLIED,PLIED,CLIED,4
PLIED,PLIED,PLIED,PLIED,5
PLIED,PLIED,PLIED,PLIED,6
FRIBS,SHIES,KIERS,TILES,1
FRIBS,BRINS,VRILS,IRONS,2
FRIBS,FRIBS,BRIOS,BRIGS,3
FRIBS,FRIBS,FRIBS,DRIBS,4
FRIBS,FRIBS,FRIBS,CRIBS,5
FRIBS,FRIBS,FRIBS,FRIBS,6
ROTLS,TSARS,CRASS,GRATS,1
ROTLS,ROOTS,ROSPS,ROTLS,2
ROTLS,ROTOS,ROUMS,ROTLS,3
ROTLS,ROTLS,ROLLS,ROTLS,4
ROTLS,ROTLS,ROTLS,ROTLS,5
ROTLS,ROTLS,ROTLS,ROTLS,6
UNZIP,ALGIN,INWIT,EATIN,1
UNZIP,UNWIT,UNDID,UNRID,2
UNZIP,UNRIP,UNPIN,UNHIP,3
UNZIP,UNZIP,UNZIP,UNZIP,4
UNZIP,UNZIP,UNZIP,UNZIP,5
UNZIP,UNZIP,UNZIP,UNZIP,6
TELEX,SONES,CREEP,TORES,1
TELEX,TILER,GODET,TINED,2
TELEX,TELEX,TELEX,TEPEE,3
TELEX,TELEX,TELEX,TELEX,4
TELEX,TELEX,TELEX,TELEX,5
TELEX,TELEX,TELEX,TELEX,6
SCATS,DIACT,ACHED,SCARE,1
SCATS,SCATS,SCAGS,SCALD,2
SCATS,SCATS,SCATS,SCATS,3
SCATS,SCATS,SCATS,SCATS,4
SCATS,SCATS,SCATS,SCATS,5
SCATS,SCATS,SCATS,SCATS,6
DOING,VINOS,SWINE,SIENT,1
DOING,OPINE,HOING,HOING,2
DOING,TOING,DOING,DOING,3
DOING,HOING,DOING,DOING,4
DOING,GOING,DOING,DOING,5
DOING,DOING,DOING,DOING,6
UNPOT,SONES,DROSS,TORES,1
UNPOT,PRONK,TOUGH,PUNTO,2
UNPOT,UNPOT,UNPOT,UNPOT,3
UNPOT,UNPOT,UNPOT,UNPOT,4
UNPOT,UNPOT,UNPOT,UNPOT,5
UNPOT,UNPOT,UNPOT,UNPOT,6
DIXIT,RABAT,TAINS,RAITS,1
DIXIT,SWIFT,HIGHT,CUNIT,2
DIXIT,PIPIT,PIPIT,DIXIT,3
DIXIT,DIGIT,FIXIT,DIXIT,4
DIXIT,DIXIT,DIXIT,DIXIT,5
DIXIT,DIXIT,DIXIT,DIXIT,6
PELSH,SEISE,RESIT,STRAE,1
PELSH,PEASY,SEEDY,PENSY,2
PELSH,PERST,MENSH,PEPSI,3
PELSH,PELSH,PELSH,PELSH,4
PELSH,PELSH,PELSH,PELSH,5
PELSH,PELSH,PELSH,PELSH,6
HIKES,RARES,YABAS,NARES,1
HIKES,SINES,CUKES,PIKES,2
HIKES,VISES,PIKES,BIKES,3
HIKES,YIKES,KIKES,KIKES,4
HIKES,KIKES,DIKES,FIKES,5
HIKES,HIKES,HIKES,DIKES,6
AGLOO,AGLET,AGLEE,AGUES,1
AGLOO,AGLOO,AGLOO,AGLOO,2
AGLOO,AGLOO,AGLOO,AGLOO,3
AGLOO,AGLOO,AGLOO,AGLOO,4
AGLOO,AGLOO,AGLOO,AGLOO,5
AGLOO,AGLOO,AGLOO,AGLOO,6
GLODE,GLADE,GLUTE,GLADE,1
GLODE,GLIDE,GLARE,GLIDE,2
GLODE,GLODE,GLIDE,GLODE,3
GLODE,GLODE,GLODE,GLODE,4
GLODE,GLODE,GLODE,GLODE,5
GLODE,GLODE,GLODE,GLODE,6
BEFOG,SONES,LIBOR,TORES,1
BEFOG,PEROG,BOKOS,ELOIN,2
BEFOG,DEFOG,BEGOT,PEKOE,3
BEFOG,BEFOG,BEFOG,DEFOG,4
BEFOG,BEFOG,BEFOG,BEFOG,5
BEFOG,BEFOG,BEFOG,BEFOG,6
MISAL,SISTA,ALIST,SAINT,1
MISAL,MISAL,MISAL,ASSAI,2
MISAL,MISAL,MISAL,MISAL,3
MISAL,MISAL,MISAL,MISAL,4
MISAL,MISAL,MISAL,MISAL,5
MISAL,MISAL,MISAL,MISAL,6
BAGIE,SASSE,RAAKE,RAINE,1
BAGIE,RAPPE,NAPPE,MAKIE,2
BAGIE,KAMME,MAIZE,CAVIE,3
BAGIE,JAUNE,FACIE,BAGIE,4
BAGIE,GAFFE,JAXIE,BAGIE,5
BAGIE,BAGIE,BAGIE,BAGIE,6
HASTA,SABES,CLEEP,TALES,1
HASTA,GASSY,HOGGS,PATSY,2
HASTA,TASTO,HUSHY,HASTA,3
HASTA,PASTA,HASTA,HASTA,4
HASTA,HASTA,HASTA,HASTA,5
HASTA,HASTA,HASTA,HASTA,6
SEPIA,RAPES,CAPHS,TEPAS,1
SEPIA,SEPAD,SEPIA,SEPIA,2
SEPIA,SEPTA,SEPIA,SEPIA,3
SEPIA,SEPIA,SEPIA,SEPIA,4
SEPIA,SEPIA,SEPIA,SEPIA,5
SEPIA,SEPIA,SEPIA,SEPIA,6
PIPPY,SUSUS,SPIVS,TURNS,1
PIPPY,BITTY,PIGHT,GIMPY,2
PIPPY,HINKY,PIRRI,BIPPY,3
PIPPY,GIPPY,PICCY,HIPPY,4
PIPPY,PIPPY,PINKY,YIPPY,5
PIPPY,PIPPY,PIPPY,DIPPY,6
FUGUS,BABAS,GINKS,RAITS,1
FUGUS,CURRS,QUAGS,PULKS,2
FUGUS,FUNTS,FUGUS,FUNGS,3
FUGUS,FUJIS,FUGUS,FUGUS,4
FUGUS,FULLS,FUGUS,FUGUS,5
FUGUS,FUFFS,FUGUS,FUGUS,6
EDICT,CANED,CONNE,CANEH,1
EDICT,DEICE,FECAL,LOCIE,2
EDICT,EDICT,ETHIC,EVICT,3
EDICT,EDICT,EVICT,EDICT,4
EDICT,EDICT,EDICT,EDICT,5
EDICT,EDICT,EDICT,EDICT,6
TINKS,SONES,SHOOS,TONES,1
TINKS,BINKS,DUCTS,TINGS,2
TINKS,WINKS,METES,TINKS,3
TINKS,TINKS,TINGS,TINKS,4
TINKS,TINKS,TINKS,TINKS,5
TINKS,TINKS,TINKS,TINKS,6
BRUJO,CROON,TROUT,ARIOT,1
BRUJO,PRIMO,BRUJO,CROWN,2
BRUJO,BRAVO,BRUJO,BRUJO,3
BRUJO,BRUJO,BRUJO,BRUJO,4
BRUJO,BRUJO,BRUJO,BRUJO,5
BRUJO,BRUJO,BRUJO,BRUJO,6
MERIT,ROSTS,PONTO,RIOTS,1
MERIT,PRENT,GREET,PRINT,2
MERIT,MBRET,REBIT,MERIT,3
MERIT,MERIT,MERIT,MERIT,4
MERIT,MERIT,MERIT,MERIT,5
MERIT,MERIT,MERIT,MERIT,6
RUACH,TURFY,DUBBY,TUNER,1
RUACH,RUNER,TUNIC,MUDRA,2
RUACH,RUBAI,OUCHE,RUACH,3
RUACH,RUACH,RUACH,RUACH,4
RUACH,RUACH,RUACH,RUACH,5
RUACH,RUACH,RUACH,RUACH,6
PULPY,LOLED,BLOOM,OILET,1
PULPY,MILKY,UNLID,GULPY,2
PULPY,PULPY,CULET,PULPY,3
PULPY,PULPY,GULPY,PULPY,4
PULPY,PULPY,PULPY,PULPY,5
PULPY,PULPY,PULPY,PULPY,6
VERTU,BENTY,JUTTY,RIFTE,1
VERTU,VERTE,VIRTU,VERTU,2
VERTU,VERTU,VERTU,VERTU,3
VERTU,VERTU,VERTU,VERTU,4
VERTU,VERTU,VERTU,VERTU,5
VERTU,VERTU,VERTU,VERTU,6
SILKS,PADAS,TINDS,TAILS,1
SILKS,SUNTS,WIKIS,MILKS,2
SILKS,SHIMS,FILKS,FILKS,3
SILKS,SILKS,MILKS,BILKS,4
SILKS,SILKS,BILKS,SILKS,5
SILKS,SILKS,SILKS,SILKS,6
COZES,SABES,HESPS,LANES,1
COZES,LOKES,SAMES,DIMES,2
COZES,HOXES,FLOES,COKES,3
COZES,GOVES,JOBES,COPES,4
COZES,DOZES,COVES,COVES,5
COZES,MOZES,COZES,COSES,6
ANATA,BATTY,PATIO,RETIA,1
ANATA,ANATA,BLATE,FACTA,2
ANATA,ANATA,ANATA,ALATA,3
ANATA,ANATA,ANATA,ANATA,4
ANATA,ANATA,ANATA,ANATA,5
ANATA,ANATA,ANATA,ANATA,6
TALUS,LOLAS,LOWNS,PALUS,1
TALUS,BALDS,CALPS,BALUS,2
TALUS,CALKS,TALUS,TALUS,3
TALUS,HALMS,TALUS,TALUS,4
TALUS,PALPS,TALUS,TALUS,5
TALUS,TALUS,TALUS,TALUS,6
PISKY,SOOPS,DINKS,ROINS,1
PISKY,GYPSY,RISKY,SUSHI,2
PISKY,PISKY,PISKY,PISKY,3
PISKY,PISKY,PISKY,PISKY,4
PISKY,PISKY,PISKY,PISKY,5
PISKY,PISKY,PISKY,PISKY,6
SHMEK,SAICE,DOSER,STRAE,1
SHMEK,STEER,SAYEE,SKEIN,2
SHMEK,SHOED,SKEEN,SHMEK,3
SHMEK,SHMEK,SHMEK,SHMEK,4
SHMEK,SHMEK,SHMEK,SHMEK,5
SHMEK,SHMEK,SHMEK,SHMEK,6
ABLER,ADDER,BEAUX,DERAT,1
ABLER,ALTER,ABEAT,AREIC,2
ABLER,ABLER,ABLER,ABLER,3
ABLER,ABLER,ABLER,ABLER,4
ABLER,ABLER,ABLER,ABLER,5
ABLER,ABLER,ABLER,ABLER,6
RETOX,SABES,RODEO,TARES,1
RETOX,PEEPE,REPOS,ERUCT,2
RETOX,TENNY,REWON,RETRY,3
RETOX,VERTU,REGOT,RETOX,4
RETOX,RETOX,RETOX,RETOX,5
RETOX,RETOX,RETOX,RETOX,6
WHIOS,SAKIS,DORIS,TAILS,1
WHIOS,BRITS,OBIAS,BRIOS,2
WHIOS,COILS,WHIOS,WHIOS,3
WHIOS,WHIOS,WHIOS,WHIOS,4
WHIOS,WHIOS,WHIOS,WHIOS,5
WHIOS,WHIOS,WHIOS,WHIOS,6
SKIMP,SPILE,SPITE,SPIKE,1
SKIMP,SKIMP,SKIMP,SKIMP,2
SKIMP,SKIMP,SKIMP,SKIMP,3
SKIMP,SKIMP,SKIMP,SKIMP,4
SKIMP,SKIMP,SKIMP,SKIMP,5
SKIMP,SKIMP,SKIMP,SKIMP,6
SIRIH,SHART,OMRAH,SAITH,1
SIRIH,SIRIH,TIRTH,SIRIH,2
SIRIH,SIRIH,GIRSH,SIRIH,3
SIRIH,SIRIH,SIRIH,SIRIH,4
SIRIH,SIRIH,SIRIH,SIRIH,5
SIRIH,SIRIH,SIRIH,SIRIH,6
AMENT,AFEAR,AERIE,TERAS,1
AMENT,AMENS,AGENT,ATONE,2
AMENT,AMENT,AHENT,ANENT,3
AMENT,AMENT,AMENT,AMENT,4
AMENT,AMENT,AMENT,AMENT,5
AMENT,AMENT,AMENT,AMENT,6
CAGOT,CARET,CATTY,CARTE,1
CAGOT,CAPOT,CARET,CAPOT,2
CAGOT,CAGOT,CAPOT,CAGOT,3
CAGOT,CAGOT,CAGOT,CAGOT,4
CAGOT,CAGOT,CAGOT,CAGOT,5
CAGOT,CAGOT,CAGOT,CAGOT,6
FLEES,SABES,WRITS,TARES,1
FLEES,RILES,MANAS,LINES,2
FLEES,LEMES,DESKS,VELES,3
FLEES,FLEES,EXECS,GLEES,4
FLEES,FLEES,FLEES,FLEES,5
FLEES,FLEES,FLEES,FLEES,6
OPTER,RATOS,IMPOT,RATOS,1
OPTER,OUTER,OPTER,OUTER,2
OPTER,OPTER,OPTER,OPTER,3
OPTER,OPTER,OPTER,OPTER,4
OPTER,OPTER,OPTER,OPTER,5
OPTER,OPTER,OPTER,OPTER,6
SABZI,SCRAT,SOCAS,SURAT,1
SABZI,SALIS,SUTTA,SALIS,2
SABZI,SAMPI,SALLY,SABJI,3
SABZI,SABJI,SAMPI,SABZI,4
SABZI,SABZI,SABJI,SABZI,5
SABZI,SABZI,SABZI,SABZI,6
ZAMIS,SABES,QUIPS,LARES,1
ZAMIS,CASAS,VIRLS,TAMIS,2
ZAMIS,DARLS,ITEMS,CAMIS,3
ZAMIS,TAITS,ZAMIS,KAMIS,4
ZAMIS,MAVIS,ZAMIS,ZAMIS,5
ZAMIS,KAMIS,ZAMIS,ZAMIS,6
SNARS,SAAGS,STEMS,SEATS,1
SNARS,STARS,SUDDS,SWAPS,2
SNARS,SPARS,SWAYS,SHANS,3
SNARS,SNARS,SAAGS,SNAGS,4
SNARS,SNARS,SCARS,SNARS,5
SNARS,SNARS,SNARS,SNARS,6
BIGOT,LOOBY,DROCK,TOLAR,1
BIGOT,BARRO,ABLOW,BIGOT,2
BIGOT,BITOU,BUXOM,BIGOT,3
BIGOT,BIGOT,BIGOT,BIGOT,4
BIGOT,BIGOT,BIGOT,BIGOT,5
BIGOT,BIGOT,BIGOT,BIGOT,6
PINKO,POOTY,HUMPH,NITRO,1
PINKO,PINON,PROOT,PINGO,2
PINKO,PINGO,POWNY,PINKO,3
PINKO,PINKO,PINGO,PINKO,4
PINKO,PINKO,PINKO,PINKO,5
PINKO,PINKO,PINKO,PINKO,6
SAIDS,DAFFS,LARDY,DARIS,1
SAIDS,RAADS,QAIDS,KAIDS,2
SAIDS,VAIDS,GAIDS,QAIDS,3
SAIDS,SAIDS,SAIDS,GAIDS,4
SAIDS,SAIDS,SAIDS,LAIDS,5
SAIDS,SAIDS,SAIDS,SAIDS,6
VOUGE,SABES,SHREW,TARES,1
VOUGE,TEENE,DOOCE,PONCE,2
VOUGE,COURE,GOAVE,BODGE,3
VOUGE,POUPE,VOUGE,VOUGE,4
VOUGE,GOUGE,VOUGE,VOUGE,5
VOUGE,VOUGE,VOUGE,VOUGE,6
LEMES,SABES,SAIMS,TARES,1
LEMES,FILES,FEMES,PILES,2
LEMES,LEMES,MEMES,GLEES,3
LEMES,LEMES,LEMES,LEXES,4
LEMES,LEMES,LEMES,LEVES,5
LEMES,LEMES,LEMES,LEMES,6
ANOLE,MAILE,VALVE,SABLE,1
ANOLE,ANOLE,ANOLE,ANILE,2
ANOLE,ANOLE,ANOLE,ANKLE,3
ANOLE,ANOLE,ANOLE,ANOLE,4
ANOLE,ANOLE,ANOLE,ANOLE,5
ANOLE,ANOLE,ANOLE,ANOLE,6
MIYAS,SCABS,YARDS,RAITS,1
MIYAS,DAUDS,SLAYS,MINAS,2
MIYAS,ANSAS,KUYAS,MIYAS,3
MIYAS,TITAS,MIYAS,MIYAS,4
MIYAS,LIMAS,MIYAS,MIYAS,5
MIYAS,MIYAS,MIYAS,MIYAS,6
TOURS,TOUTS,SUITS,RIOTS,1
TOURS,TOUNS,THUDS,TOURS,2
TOURS,TOURS,TRUSS,TOURS,3
TOURS,TOURS,TOURS,TOURS,4
TOURS,TOURS,TOURS,TOURS,5
TOURS,TOURS,TOURS,TOURS,6
COHEN,SONES,BUIKS,TONES,1
COHEN,MOTEN,NEMPT,NOWED,2
COHEN,HOVEN,OWNED,COHEN,3
COHEN,KOHEN,COZEN,COHEN,4
COHEN,COHEN,COHEN,COHEN,5
COHEN,COHEN,COHEN,COHEN,6
IDIOM,SOBAS,PALPS,TAILS,1
IDIOM,PINON,BONGO,HOICK,2
IDIOM,IGLOO,CHOOF,OPING,3
IDIOM,IDIOT,IDIOT,IMIDO,4
IDIOM,IDIOM,IDIOM,IDIOM,5
IDIOM,IDIOM,IDIOM,IDIOM,6
LAYIN,SABES,CHAVA,LANES,1
LAYIN,NANCY,JANKY,LAWIN,2
LAYIN,LAYIN,LAYIN,LAKIN,3
LAYIN,LAYIN,LAYIN,LAPIN,4
LAYIN,LAYIN,LAYIN,LAYIN,5
LAYIN,LAYIN,LAYIN,LAYIN,6
FEODS,BORES,OGEES,RONES,1
FEODS,NEONS,EXONS,DEMOS,2
FEODS,FEODS,FEODS,FEODS,3
FEODS,FEODS,FEODS,FEODS,4
FEODS,FEODS,FEODS,FEODS,5
FEODS,FEODS,FEODS,FEODS,6
GARBO,SABES,GOARY,TARES,1
GARBO,BARBY,GATOR,MARDY,2
GARBO,GARBO,GARBO,BARON,3
GARBO,GARBO,GARBO,GARBO,4
GARBO,GARBO,GARBO,GARBO,5
GARBO,GARBO,GARBO,GARBO,6
CRORE,PRESE,CRAKE,PRETA,1
CRORE,TRAVE,CRISE,ERICS,2
CRORE,GRIZE,CREME,CROME,3
CRORE,CROME,CROZE,CRORE,4
CRORE,CRORE,CRORE,CRORE,5
CRORE,CRORE,CRORE,CRORE,6
MUFFS,SURES,SUDAN,DURES,1
MUFFS,BUNKS,EUROS,MUNTS,2
MUFFS,DUMAS,PUCKS,MUMUS,3
MUFFS,MUSTS,YUFTS,MUSKS,4
MUFFS,MUGOS,MUFFS,MUGGS,5
MUFFS,MUCUS,MUFFS,MUFFS,6
TWAES,TEATS,TWAES,TEADS,1
TWAES,TWAES,TWAES,TWAES,2
TWAES,TWAES,TWAES,TWAES,3
TWAES,TWAES,TWAES,TWAES,4
TWAES,TWAES,TWAES,TWAES,5
TWAES,TWAES,TWAES,TWAES,6
SCARS,SABES,RYNDS,TARES,1
SCARS,SWADS,CRISS,BRAGS,2
SCARS,STATS,TORCS,SOARS,3
SCARS,SPARS,ACERS,SPARS,4
SCARS,SOARS,SCARS,SNARS,5
SCARS,SNARS,SCARS,SCARS,6
DYKEY,ADDED,QUEYU,DELTA,1
DYKEY,DWEEB,LEAVY,DOPEY,2
DYKEY,DOPEY,MOPEY,DYKEY,3
DYKEY,DYKEY,DYKEY,DYKEY,4
DYKEY,DYKEY,DYKEY,DYKEY,5
DYKEY,DYKEY,DYKEY,DYKEY,6
GEARE,SABES,ENDER,TARES,1
GEARE,DECAD,GREBE,BEARD,2
GEARE,REATA,GORGE,MEARE,3
GEARE,MEARE,GEARE,HEARE,4
GEARE,FEARE,GEARE,FEARE,5
GEARE,GEARE,GEARE,GEARE,6
HINDS,BABES,QUAIS,NATES,1
HINDS,COOTS,NITES,KINOS,2
HINDS,DINKS,JINKS,DINGS,3
HINDS,FINDS,HINDS,PINDS,4
HINDS,WINDS,HINDS,WINDS,5
HINDS,PINDS,HINDS,FINDS,6
GLUON,BLOOM,FUROL,PAROL,1
GLUON,ALGOR,PLUOT,BLOOM,2
GLUON,GLUON,GLUON,GLUON,3
GLUON,GLUON,GLUON,GLUON,4
GLUON,GLUON,GLUON,GLUON,5
GLUON,GLUON,GLUON,GLUON,6
AVAST,DEADS,KALAS,TARES,1
AVAST,AVAST,HOAST,AGIST,2
AVAST,AVAST,FEAST,AVAST,3
AVAST,AVAST,WRAST,AVAST,4
AVAST,AVAST,AGAST,AVAST,5
AVAST,AVAST,AVAST,AVAST,6
GULPS,LONGS,SLUGS,GLUES,1
GULPS,GILDS,GULPS,GULPS,2
GULPS,GELTS,GULPS,GULPS,3
GULPS,GULPS,GULPS,GULPS,4
GULPS,GULPS,GULPS,GULPS,5
GULPS,GULPS,GULPS,GULPS,6
GYELD,REFER,LUMEN,DENAR,1
GYELD,BLEAT,DELLA,LOBED,2
GYELD,KNELL,FJELD,FJELD,3
GYELD,OHELO,GYELD,GYELD,4
GYELD,GYELD,GYELD,GYELD,5
GYELD,GYELD,GYELD,GYELD,6
NAKER,SACKS,CAULK,REAKS,1
NAKER,TAKER,HAKES,FAKER,2
NAKER,LAKER,MAKER,TAKER,3
